ID,Heart Rate,Blood Oxygen,Time,Latitude,Longitude
1:00:00 AM,60,0.94,,,
2:00:00 AM,67,0.95,,,
3:00:00 AM,70,0.91,,,
4:00:00 AM,103,0.92,,,
5:00:00 AM,66,0.98,,,
6:00:00 AM,63,1,,,
7:00:00 AM,94,0.93,,,
8:00:00 AM,88,0.9,,,
9:00:00 AM,98,0.91,,,
10:00:00 AM,61,0.96,,,
11:00:00 AM,97,0.87,,,
12:00:00 PM,60,0.92,,,
1:00:00 PM,63,0.99,,,
2:00:00 PM,67,0.91,,,
3:00:00 PM,84,0.94,20:40:00,45.0698805,7.665105818
4:00:00 PM,66,0.93,,,
5:00:00 PM,100,0.98,,,
6:00:00 PM,63,0.9,,,
7:00:00 PM,69,0.91,,,
8:00:00 PM,72,0.97,,,
9:00:00 PM,60,0.92,,,
10:00:00 PM,88,0.96,,,
11:00:00 PM,99,0.95,,,
12:00:00 AM,61,1,,,
1:00:00 AM,63,0.94,,,
2:00:00 AM,92,0.91,,,
3:00:00 AM,97,0.92,,,
4:00:00 AM,75,0.9,,,
5:00:00 AM,66,0.97,,,
6:00:00 AM,105,0.93,,,
7:00:00 AM,64,0.99,,,
8:00:00 AM,91,0.94,,,
9:00:00 AM,60,0.91,,,
10:00:00 AM,67,0.92,,,
11:00:00 AM,63,0.9,21:00:00,45.06984136,7.665104853
12:00:00 PM,90,0.98,,,
1:00:00 PM,68,0.95,,,
2:00:00 PM,61,0.93,,,
3:00:00 PM,66,0.91,,,
4:00:00 PM,95,0.94,,,
5:00:00 PM,78,0.96,,,
6:00:00 PM,69,0.9,,,
7:00:00 PM,60,0.91,,,
8:00:00 PM,103,0.92,,,
9:00:00 PM,88,0.99,,,
10:00:00 PM,63,0.93,,,
11:00:00 PM,64,0.97,,,
12:00:00 AM,72,0.91,,,
1:00:00 AM,61,0.98,,,
2:00:00 AM,91,0.9,,,
3:00:00 AM,92,0.95,,,
4:00:00 AM,66,0.91,,,
5:00:00 AM,98,0.94,,,
6:00:00 AM,70,1,,,
7:00:00 AM,60,0.92,21:20:00,45.06985597,7.664863999
8:00:00 AM,69,0.87,,,
9:00:00 AM,63,0.93,,,
10:00:00 AM,85,0.91,,,
11:00:00 AM,77,0.9,,,
12:00:00 PM,64,0.98,,,
1:00:00 PM,61,0.96,,,
2:00:00 PM,66,0.91,,,
3:00:00 PM,94,0.95,,,
4:00:00 PM,67,0.93,,,
5:00:00 PM,102,0.97,,,
6:00:00 PM,90,0.94,,,
7:00:00 PM,63,0.9,,,
8:00:00 PM,60,0.92,,,
9:00:00 PM,88,0.91,,,
10:00:00 PM,64,0.96,,,
11:00:00 PM,99,1,,,
12:00:00 AM,92,0.99,,,
1:00:00 AM,66,0.91,,,
2:00:00 AM,78,0.93,,,
3:00:00 AM,70,0.94,21:40:00,45.07000567,7.664989362
4:00:00 AM,63,0.9,,,
5:00:00 AM,61,0.98,,,
6:00:00 AM,68,0.92,,,
7:00:00 AM,95,0.91,,,
8:00:00 AM,69,0.95,,,
9:00:00 AM,60,0.93,,,
10:00:00 AM,104,0.9,,,
11:00:00 AM,77,0.96,,,
12:00:00 PM,63,0.91,,,
1:00:00 PM,90,0.94,,,
2:00:00 PM,85,0.97,,,
3:00:00 PM,66,0.92,,,
4:00:00 PM,64,0.91,,,
5:00:00 PM,99,0.93,,,
6:00:00 PM,61,0.99,,,
7:00:00 PM,67,0.95,,,
8:00:00 PM,72,0.9,,,
9:00:00 PM,63,0.98,,,
10:00:00 PM,93,0.91,,,
11:00:00 PM,100,1,22:00:00,45.06991591,7.665078183
12:00:00 AM,60,0.87,,,
1:00:00 AM,69,0.93,,,
2:00:00 AM,68,0.91,,,
3:00:00 AM,88,0.92,,,
4:00:00 AM,61,0.96,,,
5:00:00 AM,66,0.94,,,
6:00:00 AM,63,0.91,,,
7:00:00 AM,87,0.95,,,
8:00:00 AM,91,0.9,,,
9:00:00 AM,64,0.98,,,
10:00:00 AM,77,0.92,,,
11:00:00 AM,98,0.91,,,
12:00:00 PM,60,0.94,,,
1:00:00 PM,92,1,,,
2:00:00 PM,67,0.93,,,
3:00:00 PM,61,0.97,,,
4:00:00 PM,63,0.9,,,
5:00:00 PM,105,0.99,,,
6:00:00 PM,66,0.92,,,
7:00:00 PM,70,0.91,22:20:00,45.06980716,7.665074151
8:00:00 PM,64,0.95,,,
9:00:00 PM,88,0.94,,,
10:00:00 PM,69,0.9,,,
11:00:00 PM,77,0.91,,,
12:00:00 AM,63,0.92,,,
1:00:00 AM,99,0.98,,,
2:00:00 AM,91,0.93,,,
3:00:00 AM,60,0.91,,,
4:00:00 AM,92,0.96,,,
5:00:00 AM,61,0.94,,,
6:00:00 AM,66,0.9,,,
7:00:00 AM,78,0.99,,,
8:00:00 AM,85,0.87,,,
9:00:00 AM,97,0.92,,,
10:00:00 AM,63,0.93,,,
11:00:00 AM,64,0.91,,,
12:00:00 PM,63,0.9,,,
1:00:00 PM,105,0.94,,,
2:00:00 PM,68,0.95,,,
3:00:00 PM,60,0.92,22:40:00,45.06987327,7.66500892
4:00:00 PM,91,0.96,,,
5:00:00 PM,92,0.91,,,
6:00:00 PM,66,0.98,,,
7:00:00 PM,63,1,,,
8:00:00 PM,90,0.9,,,
9:00:00 PM,61,0.97,,,
10:00:00 PM,78,0.93,,,
11:00:00 PM,94,0.94,,,
12:00:00 AM,64,0.91,,,
1:00:00 AM,69,0.9,,,
2:00:00 AM,60,0.92,,,
3:00:00 AM,63,0.96,,,
4:00:00 AM,88,0.87,,,
5:00:00 AM,67,0.91,,,
6:00:00 AM,102,0.99,,,
7:00:00 AM,72,0.9,,,
8:00:00 AM,61,0.94,,,
9:00:00 AM,66,0.92,,,
10:00:00 AM,70,0.95,,,
11:00:00 AM,63,0.91,23:00:00,45.06997393,7.664866199
12:00:00 PM,98,0.98,,,
1:00:00 PM,77,0.96,,,
2:00:00 PM,95,0.93,,,
3:00:00 PM,60,0.94,,,
4:00:00 PM,100,0.9,,,
5:00:00 PM,66,0.91,,,
6:00:00 PM,91,0.92,,,
7:00:00 PM,64,0.95,,,
8:00:00 PM,69,0.9,,,
9:00:00 PM,63,0.97,,,
10:00:00 PM,61,1,,,
11:00:00 PM,84,0.93,,,
12:00:00 AM,93,0.94,,,
1:00:00 AM,90,0.92,,,
2:00:00 AM,66,0.91,,,
3:00:00 AM,99,0.98,,,
4:00:00 AM,72,0.99,,,
5:00:00 AM,63,0.87,,,
6:00:00 AM,67,0.93,,,
7:00:00 AM,64,0.96,23:20:00,45.06997393,7.664866199
8:00:00 AM,61,0.9,,,
9:00:00 AM,77,0.92,,,
10:00:00 AM,69,0.91,,,
11:00:00 AM,102,0.95,,,
12:00:00 PM,60,0.94,,,
1:00:00 PM,97,0.91,,,
2:00:00 PM,66,0.99,,,
3:00:00 PM,91,0.98,,,
4:00:00 PM,63,0.92,,,
5:00:00 PM,94,0.9,,,
6:00:00 PM,61,0.93,,,
7:00:00 PM,63,0.91,,,
8:00:00 PM,87,0.94,,,
9:00:00 PM,70,0.96,,,
10:00:00 PM,60,0.9,,,
11:00:00 PM,64,1,,,
12:00:00 AM,66,0.92,,,
1:00:00 AM,92,0.97,,,
2:00:00 AM,85,0.91,,,
3:00:00 AM,77,0.9,23:40:00,45.06997393,7.664866199
4:00:00 AM,63,0.95,,,
5:00:00 AM,101,0.94,,,
6:00:00 AM,99,0.86,,,
7:00:00 AM,67,0.92,,,
8:00:00 AM,60,0.93,,,
9:00:00 AM,72,0.91,,,
10:00:00 AM,88,0.98,,,
11:00:00 AM,61,0.94,,,
12:00:00 PM,63,0.91,,,
1:00:00 PM,66,0.95,,,
2:00:00 PM,90,0.9,,,
3:00:00 PM,63,0.92,,,
4:00:00 PM,69,0.96,,,
5:00:00 PM,105,0.91,,,
6:00:00 PM,91,0.94,,,
7:00:00 PM,60,0.93,,,
8:00:00 PM,98,0.99,,,
9:00:00 PM,64,0.92,,,
10:00:00 PM,67,0.9,,,
11:00:00 PM,77,0.91,0:00:00,45.06997393,7.664866199
12:00:00 AM,61,0.97,,,
1:00:00 AM,66,0.95,,,
2:00:00 AM,95,0.94,,,
3:00:00 AM,63,0.87,,,
4:00:00 AM,84,0.91,,,
5:00:00 AM,64,0.9,,,
6:00:00 AM,72,0.92,,,
7:00:00 AM,92,0.98,,,
8:00:00 AM,88,0.93,,,
9:00:00 AM,60,0.91,,,
10:00:00 AM,63,0.94,,,
11:00:00 AM,69,1,,,
12:00:00 PM,97,0.92,,,
1:00:00 PM,100,0.99,,,
2:00:00 PM,66,0.9,,,
3:00:00 PM,91,0.96,,,
4:00:00 PM,61,0.91,,,
5:00:00 PM,94,0.95,,,
6:00:00 PM,64,0.93,,,
7:00:00 PM,63,0.92,0:20:00,45.06997393,7.664866199
8:00:00 PM,67,0.94,,,
9:00:00 PM,90,0.91,,,
10:00:00 PM,85,0.87,,,
11:00:00 PM,78,0.99,,,
12:00:00 AM,60,0.96,,,
1:00:00 AM,64,0.9,,,
2:00:00 AM,61,0.92,,,
3:00:00 AM,99,0.91,,,
4:00:00 AM,66,0.93,,,
5:00:00 AM,63,0.94,,,
6:00:00 AM,69,0.9,,,
7:00:00 AM,105,0.98,,,
8:00:00 AM,63,0.92,,,
9:00:00 AM,88,0.95,,,
10:00:00 AM,77,0.91,,,
11:00:00 AM,92,0.97,,,
12:00:00 PM,61,0.99,,,
1:00:00 PM,60,0.9,,,
2:00:00 PM,66,0.92,,,
3:00:00 PM,63,0.96,0:40:00,45.06997393,7.664866199
4:00:00 PM,84,0.93,,,
5:00:00 PM,97,0.91,,,
6:00:00 PM,70,0.94,,,
7:00:00 PM,88,0.98,,,
8:00:00 PM,64,0.95,,,
9:00:00 PM,69,0.9,,,
10:00:00 PM,72,0.92,,,
11:00:00 PM,60,0.93,,,
12:00:00 AM,99,0.91,,,
1:00:00 AM,91,0.94,,,
2:00:00 AM,61,1,,,
3:00:00 AM,66,0.9,,,
4:00:00 AM,63,0.96,,,
5:00:00 AM,67,0.97,,,
6:00:00 AM,87,0.92,,,
7:00:00 AM,92,0.91,,,
8:00:00 AM,94,0.87,,,
9:00:00 AM,64,0.94,,,
10:00:00 AM,78,0.98,,,
11:00:00 AM,60,0.93,1:00:00,45.06997393,7.664866199
12:00:00 PM,61,0.92,,,
1:00:00 PM,103,0.95,,,
2:00:00 PM,99,0.9,,,
3:00:00 PM,63,0.91,,,
4:00:00 PM,105,0.96,,,
5:00:00 PM,66,0.94,,,
6:00:00 PM,70,0.99,,,
7:00:00 PM,92,0.92,,,
8:00:00 PM,64,0.97,,,
9:00:00 PM,90,0.9,,,
10:00:00 PM,61,0.93,,,
11:00:00 PM,78,0.91,,,
12:00:00 AM,69,0.94,,,
1:00:00 AM,63,0.92,,,
2:00:00 AM,60,1,,,
3:00:00 AM,66,0.9,,,
4:00:00 AM,85,0.95,,,
5:00:00 AM,91,0.99,,,
6:00:00 AM,63,0.94,,,
7:00:00 AM,72,0.93,1:20:00,45.06997393,7.664866199
8:00:00 AM,64,0.91,,,
9:00:00 AM,77,0.87,,,
10:00:00 AM,87,0.9,,,
11:00:00 AM,97,0.92,,,
12:00:00 PM,60,0.94,,,
1:00:00 PM,67,0.91,,,
2:00:00 PM,66,0.96,,,
3:00:00 PM,100,0.93,,,
4:00:00 PM,63,0.9,,,
5:00:00 PM,91,0.97,,,
6:00:00 PM,61,0.91,,,
7:00:00 PM,90,0.94,,,
8:00:00 PM,99,0.92,,,
9:00:00 PM,63,0.95,,,
10:00:00 PM,70,0.9,,,
11:00:00 PM,68,0.99,,,
12:00:00 AM,64,0.98,,,
1:00:00 AM,61,0.91,,,
2:00:00 AM,92,0.93,,,
3:00:00 AM,88,0.94,1:40:00,45.06997393,7.664866199
4:00:00 AM,66,0.91,,,
5:00:00 AM,105,0.92,,,
6:00:00 AM,63,0.9,,,
7:00:00 AM,64,1,,,
8:00:00 AM,69,0.96,,,
9:00:00 AM,77,0.87,,,
10:00:00 AM,61,0.93,,,
11:00:00 AM,60,0.91,,,
12:00:00 PM,67,0.94,,,
1:00:00 PM,103,0.92,,,
2:00:00 PM,98,0.95,,,
3:00:00 PM,66,0.9,,,
4:00:00 PM,94,0.98,,,
5:00:00 PM,63,0.97,,,
6:00:00 PM,72,0.91,,,
7:00:00 PM,64,0.94,,,
8:00:00 PM,61,0.9,,,
9:00:00 PM,85,0.92,,,
10:00:00 PM,77,0.93,,,
11:00:00 PM,91,0.99,2:00:00,45.06997393,7.664866199
12:00:00 AM,60,0.96,,,
1:00:00 AM,99,0.91,,,
2:00:00 AM,63,0.9,,,
3:00:00 AM,88,0.94,,,
4:00:00 AM,66,1,,,
5:00:00 AM,63,0.92,,,
6:00:00 AM,69,0.93,,,
7:00:00 AM,64,0.9,,,
8:00:00 AM,60,0.91,,,
9:00:00 AM,97,0.94,,,
10:00:00 AM,92,0.97,,,
11:00:00 AM,91,0.95,,,
12:00:00 PM,66,0.98,,,
1:00:00 PM,105,0.87,,,
2:00:00 PM,63,0.92,,,
3:00:00 PM,67,0.9,,,
4:00:00 PM,61,0.93,,,
5:00:00 PM,94,0.94,,,
6:00:00 PM,64,0.91,,,
7:00:00 PM,78,0.99,2:20:00,45.06997393,7.664866199
8:00:00 PM,66,0.96,,,
9:00:00 PM,99,0.92,,,
10:00:00 PM,63,0.9,,,
11:00:00 PM,61,0.91,,,
12:00:00 AM,63,0.94,,,
1:00:00 AM,84,0.97,,,
2:00:00 AM,67,0.93,,,
3:00:00 AM,60,1,,,
4:00:00 AM,64,0.92,,,
5:00:00 AM,92,0.96,,,
6:00:00 AM,101,0.91,,,
7:00:00 AM,88,0.95,,,
8:00:00 AM,69,0.9,,,
9:00:00 AM,63,0.94,,,
10:00:00 AM,90,0.93,,,
11:00:00 AM,91,0.91,,,
12:00:00 PM,66,0.98,,,
1:00:00 PM,60,0.99,,,
2:00:00 PM,87,0.87,,,
3:00:00 PM,77,0.92,2:40:00,45.06997393,7.664866199
4:00:00 PM,64,0.9,,,
5:00:00 PM,63,0.94,,,
6:00:00 PM,69,0.91,,,
7:00:00 PM,98,0.93,,,
8:00:00 PM,61,0.96,,,
9:00:00 PM,66,0.92,,,
10:00:00 PM,63,0.98,,,
11:00:00 PM,103,0.9,,,
12:00:00 AM,67,0.97,,,
1:00:00 AM,60,0.99,,,
2:00:00 AM,72,0.91,,,
3:00:00 AM,97,0.94,,,
4:00:00 AM,84,0.95,,,
5:00:00 AM,64,0.92,,,
6:00:00 AM,69,0.91,,,
7:00:00 AM,92,0.93,,,
8:00:00 AM,66,0.96,,,
9:00:00 AM,61,0.9,,,
10:00:00 AM,78,0.94,,,
11:00:00 AM,63,0.87,3:00:00,45.06997393,7.664866199
12:00:00 PM,60,0.91,,,
1:00:00 PM,105,0.99,,,
2:00:00 PM,64,0.98,,,
3:00:00 PM,91,0.92,,,
4:00:00 PM,63,0.9,,,
5:00:00 PM,88,0.91,,,
6:00:00 PM,70,0.94,,,
7:00:00 PM,67,0.97,,,
8:00:00 PM,66,0.93,,,
9:00:00 PM,98,1,,,
10:00:00 PM,61,0.96,,,
11:00:00 PM,69,0.92,,,
12:00:00 AM,60,0.91,,,
1:00:00 AM,63,0.94,,,
2:00:00 AM,85,0.9,,,
3:00:00 AM,94,0.95,,,
4:00:00 AM,64,0.98,,,
5:00:00 AM,66,0.93,,,
6:00:00 AM,72,0.91,,,
7:00:00 AM,90,0.96,3:20:00,45.06997393,7.664866199
8:00:00 AM,91,0.9,,,
9:00:00 AM,87,0.99,,,
10:00:00 AM,63,0.92,,,
11:00:00 AM,61,0.94,,,
12:00:00 PM,69,0.91,,,
1:00:00 PM,60,0.87,,,
2:00:00 PM,93,0.9,,,
3:00:00 PM,92,0.95,,,
4:00:00 PM,88,0.98,,,
5:00:00 PM,64,0.94,,,
6:00:00 PM,66,0.92,,,
7:00:00 PM,77,0.91,,,
8:00:00 PM,105,0.93,,,
9:00:00 PM,63,0.9,,,
10:00:00 PM,69,0.99,,,
11:00:00 PM,84,0.94,,,
12:00:00 AM,70,0.91,,,
1:00:00 AM,61,0.92,,,
2:00:00 AM,66,0.96,,,
3:00:00 AM,60,1,3:40:00,45.06997393,7.664866199
4:00:00 AM,99,0.93,,,
5:00:00 AM,63,0.97,,,
6:00:00 AM,67,0.9,,,
7:00:00 AM,91,0.94,,,
8:00:00 AM,88,0.91,,,
9:00:00 AM,63,0.9,,,
10:00:00 AM,64,0.98,,,
11:00:00 AM,69,0.92,,,
12:00:00 PM,60,0.94,,,
1:00:00 PM,66,0.93,,,
2:00:00 PM,92,0.95,,,
3:00:00 PM,61,0.91,,,
4:00:00 PM,105,0.9,,,
5:00:00 PM,97,0.92,,,
6:00:00 PM,90,0.99,,,
7:00:00 PM,63,0.94,,,
8:00:00 PM,87,0.97,,,
9:00:00 PM,64,0.91,,,
10:00:00 PM,78,0.96,,,
11:00:00 PM,67,0.9,4:00:00,45.06997393,7.664866199
12:00:00 AM,63,0.94,,,
1:00:00 AM,61,1,,,
2:00:00 AM,84,0.92,,,
3:00:00 AM,69,0.93,,,
4:00:00 AM,72,0.91,,,
5:00:00 AM,63,0.87,,,
6:00:00 AM,66,0.9,,,
7:00:00 AM,99,0.94,,,
8:00:00 AM,60,0.91,,,
9:00:00 AM,93,0.98,,,
10:00:00 AM,91,0.92,,,
11:00:00 AM,61,0.95,,,
12:00:00 PM,100,0.96,,,
1:00:00 PM,66,0.93,,,
2:00:00 PM,90,0.99,,,
3:00:00 PM,64,0.9,,,
4:00:00 PM,63,0.91,,,
5:00:00 PM,69,0.94,,,
6:00:00 PM,85,0.97,,,
7:00:00 PM,87,0.92,4:20:00,45.06997393,7.664866199
8:00:00 PM,60,0.93,,,
9:00:00 PM,72,0.9,,,
10:00:00 PM,92,0.91,,,
11:00:00 PM,77,0.96,,,
12:00:00 AM,63,0.98,,,
1:00:00 AM,66,0.94,,,
2:00:00 AM,64,0.92,,,
3:00:00 AM,61,0.9,,,
4:00:00 AM,99,0.99,,,
5:00:00 AM,88,0.91,,,
6:00:00 AM,70,0.93,,,
7:00:00 AM,91,0.97,,,
8:00:00 AM,63,0.94,,,
9:00:00 AM,94,0.92,,,
10:00:00 AM,67,1,,,
11:00:00 AM,66,0.9,,,
12:00:00 PM,61,0.96,,,
1:00:00 PM,78,0.87,,,
2:00:00 PM,92,0.91,,,
3:00:00 PM,105,0.93,4:40:00,45.06997393,7.664866199
4:00:00 PM,63,0.92,,,
5:00:00 PM,64,0.94,,,
6:00:00 PM,90,0.91,,,
7:00:00 PM,60,0.9,,,
8:00:00 PM,84,0.95,,,
9:00:00 PM,66,0.99,,,
10:00:00 PM,63,0.96,,,
11:00:00 PM,69,0.92,,,
12:00:00 AM,67,0.91,,,
1:00:00 AM,98,0.94,,,
2:00:00 AM,60,0.98,,,
3:00:00 AM,77,0.93,,,
4:00:00 AM,63,0.9,,,
5:00:00 AM,64,0.91,,,
6:00:00 AM,72,0.95,,,
7:00:00 AM,92,0.92,,,
8:00:00 AM,88,0.94,,,
9:00:00 AM,69,0.97,,,
10:00:00 AM,91,0.91,,,
11:00:00 AM,87,0.93,5:00:00,45.06997393,7.664866199
12:00:00 PM,63,0.9,,,
1:00:00 PM,61,1,,,
2:00:00 PM,66,0.99,,,
3:00:00 PM,105,0.92,,,
4:00:00 PM,60,0.91,,,
5:00:00 PM,94,0.94,,,
6:00:00 PM,64,0.87,,,
7:00:00 PM,98,0.93,,,
8:00:00 PM,77,0.92,,,
9:00:00 PM,63,0.9,,,
10:00:00 PM,66,0.94,,,
11:00:00 PM,69,0.95,,,
12:00:00 AM,61,0.91,,,
1:00:00 AM,88,0.99,,,
2:00:00 AM,70,0.96,,,
3:00:00 AM,91,0.92,,,
4:00:00 AM,92,0.9,,,
5:00:00 AM,63,0.91,,,
6:00:00 AM,64,0.94,,,
7:00:00 AM,60,0.97,5:20:00,45.06997393,7.664866199
8:00:00 AM,67,0.93,,,
9:00:00 AM,84,0.9,,,
10:00:00 AM,97,0.92,,,
11:00:00 AM,63,0.96,,,
12:00:00 PM,66,0.94,,,
1:00:00 PM,61,0.91,,,
2:00:00 PM,99,1,,,
3:00:00 PM,60,0.98,,,
4:00:00 PM,69,0.9,,,
5:00:00 PM,105,0.94,,,
6:00:00 PM,90,0.91,,,
7:00:00 PM,92,0.87,,,
8:00:00 PM,63,0.92,,,
9:00:00 PM,77,0.93,,,
10:00:00 PM,61,0.91,,,
11:00:00 PM,91,0.94,,,
12:00:00 AM,69,0.9,,,
1:00:00 AM,66,0.97,,,
2:00:00 AM,64,0.98,,,
3:00:00 AM,63,0.92,5:40:00,45.06997393,7.664866199
4:00:00 AM,60,0.95,,,
5:00:00 AM,94,0.94,,,
6:00:00 AM,99,0.91,,,
7:00:00 AM,64,0.9,,,
8:00:00 AM,67,0.96,,,
9:00:00 AM,88,0.93,,,
10:00:00 AM,63,0.92,,,
11:00:00 AM,72,0.99,,,
12:00:00 PM,61,0.94,,,
1:00:00 PM,91,0.91,,,
2:00:00 PM,63,0.9,,,
3:00:00 PM,60,1,,,
4:00:00 PM,84,0.95,,,
5:00:00 PM,66,0.92,,,
6:00:00 PM,98,0.93,,,
7:00:00 PM,70,0.91,,,
8:00:00 PM,87,0.96,,,
9:00:00 PM,69,0.9,,,
10:00:00 PM,63,0.91,,,
11:00:00 PM,61,0.94,6:00:00,45.06997393,7.664866199
12:00:00 AM,66,0.98,,,
1:00:00 AM,105,0.93,,,
2:00:00 AM,91,0.9,,,
3:00:00 AM,64,0.92,,,
4:00:00 AM,97,0.97,,,
5:00:00 AM,60,0.91,,,
6:00:00 AM,63,0.94,,,
7:00:00 AM,88,0.87,,,
8:00:00 AM,92,0.99,,,
9:00:00 AM,99,0.92,,,
10:00:00 AM,66,0.93,,,
11:00:00 AM,69,0.91,,,
12:00:00 PM,61,0.96,,,
1:00:00 PM,84,0.9,,,
2:00:00 PM,77,1,,,
3:00:00 PM,63,0.94,,,
4:00:00 PM,67,0.98,,,
5:00:00 PM,94,0.92,,,
6:00:00 PM,60,0.91,,,
7:00:00 PM,72,0.95,6:20:00,45.06997393,7.664866199
8:00:00 PM,63,0.9,,,
9:00:00 PM,64,0.93,,,
10:00:00 PM,88,0.96,,,
11:00:00 PM,90,0.92,,,
12:00:00 AM,91,0.94,,,
1:00:00 AM,66,0.91,,,
2:00:00 AM,61,0.9,,,
3:00:00 AM,69,0.87,,,
4:00:00 AM,63,0.99,,,
5:00:00 AM,99,0.92,,,
6:00:00 AM,92,0.94,,,
7:00:00 AM,84,0.97,,,
8:00:00 AM,64,0.9,,,
9:00:00 AM,60,0.91,,,
10:00:00 AM,63,0.93,,,
11:00:00 AM,77,0.92,,,
12:00:00 PM,91,0.94,,,
1:00:00 PM,87,0.95,,,
2:00:00 PM,70,0.9,,,
3:00:00 PM,105,0.98,6:40:00,45.06997393,7.664866199
4:00:00 PM,66,0.99,,,
5:00:00 PM,98,0.91,,,
6:00:00 PM,61,0.93,,,
7:00:00 PM,64,0.9,,,
8:00:00 PM,69,1,,,
9:00:00 PM,63,0.92,,,
10:00:00 PM,60,0.94,,,
11:00:00 PM,67,0.91,,,
12:00:00 AM,84,0.93,,,
1:00:00 AM,92,0.9,,,
2:00:00 AM,91,0.92,,,
3:00:00 AM,88,0.96,,,
4:00:00 AM,63,0.91,,,
5:00:00 AM,66,0.94,,,
6:00:00 AM,99,0.97,,,
7:00:00 AM,77,0.9,,,
8:00:00 AM,60,0.99,,,
9:00:00 AM,64,0.95,,,
10:00:00 AM,97,0.92,,,
11:00:00 AM,61,0.91,7:00:00,45.06997393,7.664866199
12:00:00 PM,63,0.94,,,
1:00:00 PM,66,0.87,,,
2:00:00 PM,69,0.92,,,
3:00:00 PM,87,0.93,,,
4:00:00 PM,63,0.91,,,
5:00:00 PM,92,0.96,,,
6:00:00 PM,105,0.9,,,
7:00:00 PM,60,0.94,,,
8:00:00 PM,91,0.92,,,
9:00:00 PM,64,1,,,
10:00:00 PM,63,0.95,,,
11:00:00 PM,88,0.99,,,
12:00:00 AM,70,0.9,,,
1:00:00 AM,67,0.91,,,
2:00:00 AM,61,0.93,,,
3:00:00 AM,99,0.92,,,
4:00:00 AM,66,0.94,,,
5:00:00 AM,77,0.91,,,
6:00:00 AM,84,0.98,,,
7:00:00 AM,90,0.96,7:20:00,45.06997393,7.664866199
8:00:00 AM,63,0.9,,,
9:00:00 AM,64,0.94,,,
10:00:00 AM,72,0.91,,,
11:00:00 AM,91,0.92,,,
12:00:00 PM,97,0.99,,,
1:00:00 PM,60,0.9,,,
2:00:00 PM,69,0.95,,,
3:00:00 PM,63,0.94,,,
4:00:00 PM,92,0.93,,,
5:00:00 PM,66,0.92,,,
6:00:00 PM,98,0.91,,,
7:00:00 PM,61,1,,,
8:00:00 PM,63,0.98,,,
9:00:00 PM,94,0.96,,,
10:00:00 PM,64,0.93,,,
11:00:00 PM,91,0.91,,,
12:00:00 AM,77,0.9,,,
1:00:00 AM,60,0.94,,,
2:00:00 AM,67,0.99,,,
3:00:00 AM,63,0.92,7:40:00,45.06997393,7.664866199
4:00:00 AM,87,0.87,,,
5:00:00 AM,66,0.9,,,
6:00:00 AM,69,0.91,,,
7:00:00 AM,105,0.94,,,
8:00:00 AM,61,0.92,,,
9:00:00 AM,92,0.93,,,
10:00:00 AM,99,0.98,,,
11:00:00 AM,90,0.96,,,
12:00:00 PM,63,0.9,,,
1:00:00 PM,64,0.91,,,
2:00:00 PM,84,0.99,,,
3:00:00 PM,88,0.94,,,
4:00:00 PM,70,0.92,,,
5:00:00 PM,63,0.9,,,
6:00:00 PM,66,0.97,,,
7:00:00 PM,72,0.91,,,
8:00:00 PM,91,0.93,,,
9:00:00 PM,60,0.95,,,
10:00:00 PM,69,0.94,,,
11:00:00 PM,63,0.92,8:00:00,45.06997393,7.664866199
